SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
25-1122	1.C.3.c	Social Orientation	73.400001526	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	1.C.4.a	Self Control	86.000003815	29050	Education, training, and library	63410	1	Communications Teachers, Postsecondary	5	1
25-1122	1.C.4.b	Stress Tolerance	81.999998093	29050	Education, training, and library	63410	1	Communications Teachers, Postsecondary	5	1
25-1122	1.C.4.c	Adaptability/Flexibility	81.800003052	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	1.C.5.a	Dependability	95.399999619	29050	Education, training, and library	63410	0	Communications Teachers, Postsecondary	5	1
25-1122	1.C.5.b	Attention to Detail	88.000001907	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	1.C.5.c	Integrity	93.599996567	29050	Education, training, and library	63410	2	Communications Teachers, Postsecondary	5	1
25-1122	1.C.6	Independence	88.400001526	29050	Education, training, and library	63410	1	Communications Teachers, Postsecondary	5	1
25-1122	1.C.7.a	Innovation	85.600004196	29050	Education, training, and library	63410	0	Communications Teachers, Postsecondary	5	1
25-1122	1.C.7.b	Analytical Thinking	90.600004196	29050	Education, training, and library	63410	1	Communications Teachers, Postsecondary	5	1
25-1123	1.C.1.a	Achievement/Effort	88.400001526	75730	Education, training, and library	61990	0	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.1.b	Persistence	88.800001144	75730	Education, training, and library	61990	0	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.1.c	Initiative	85.799999237	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.2.b	Leadership	80.399999619	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.3.a	Cooperation	79.200000763	75730	Education, training, and library	61990	3	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.3.b	Concern for Others	86.400003433	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.3.c	Social Orientation	74.400000572	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.4.a	Self Control	84.799995422	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.4.b	Stress Tolerance	78.200001717	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.4.c	Adaptability/Flexibility	80.600004196	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.5.a	Dependability	91.599998474	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.5.b	Attention to Detail	88.800001144	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.5.c	Integrity	91.599998474	75730	Education, training, and library	61990	2	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.6	Independence	86.000003815	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.7.a	Innovation	86.199998856	75730	Education, training, and library	61990	0	English Language and Literature Teachers, Postsecondary	5	1
25-1123	1.C.7.b	Analytical Thinking	91.800003052	75730	Education, training, and library	61990	1	English Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.1.a	Achievement/Effort	79.400000572	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.1.b	Persistence	79.200000763	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.1.c	Initiative	81.599998474	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.2.b	Leadership	83.400001526	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.3.a	Cooperation	89.200000763	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.3.b	Concern for Others	91.199998856	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.3.c	Social Orientation	87.79999733	30120	Education, training, and library	61380	0	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.4.a	Self Control	91.199998856	30120	Education, training, and library	61380	0	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.4.b	Stress Tolerance	84.600000381	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.4.c	Adaptability/Flexibility	85.200004578	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.5.a	Dependability	93.599996567	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.5.b	Attention to Detail	87.399997711	30120	Education, training, and library	61380	2	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.5.c	Integrity	95	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.6	Independence	92.20000267	30120	Education, training, and library	61380	0	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.7.a	Innovation	80	30120	Education, training, and library	61380	1	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1124	1.C.7.b	Analytical Thinking	82.399997711	30120	Education, training, and library	61380	3	Foreign Language and Literature Teachers, Postsecondary	5	1
25-1125	1.C.1.a	Achievement/Effort	83.800001144	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	1.C.1.b	Persistence	82.600002289	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	1.C.1.c	Initiative	83.199996948	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1125	1.C.2.b	Leadership	80.399999619	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.3.a	Cooperation	78.000001907	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1125	1.C.3.b	Concern for Others	83.400001526	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.3.c	Social Orientation	65.599999428	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	1.C.4.a	Self Control	85.600004196	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.4.b	Stress Tolerance	75.399999619	23680	Education, training, and library	69400	3	History Teachers, Postsecondary	5	1
25-1125	1.C.4.c	Adaptability/Flexibility	84.600000381	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.5.a	Dependability	93.400001526	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.5.b	Attention to Detail	90.399999619	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1125	1.C.5.c	Integrity	97.20000267	23680	Education, training, and library	69400	0	History Teachers, Postsecondary	5	1
25-1125	1.C.6	Independence	91.400003433	23680	Education, training, and library	69400	0	History Teachers, Postsecondary	5	1
25-1125	1.C.7.a	Innovation	79.000000954	23680	Education, training, and library	69400	2	History Teachers, Postsecondary	5	1
25-1125	1.C.7.b	Analytical Thinking	89.799995422	23680	Education, training, and library	69400	1	History Teachers, Postsecondary	5	1
25-1126	1.C.1.a	Achievement/Effort	90.799999237	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.1.b	Persistence	91.999998093	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.1.c	Initiative	91.999998093	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.2.b	Leadership	81.199998856	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.3.a	Cooperation	83.999996185	23820	Education, training, and library	66380	2	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.3.b	Concern for Others	87.600002289	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.3.c	Social Orientation	80.200004578	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.4.a	Self Control	85	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.4.b	Stress Tolerance	89.799995422	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.4.c	Adaptability/Flexibility	88.599996567	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.5.a	Dependability	94.399995804	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.5.b	Attention to Detail	85.799999237	23820	Education, training, and library	66380	2	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.5.c	Integrity	91.999998093	23820	Education, training, and library	66380	2	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.6	Independence	93.599996567	23820	Education, training, and library	66380	0	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.7.a	Innovation	81.199998856	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1126	1.C.7.b	Analytical Thinking	92.79999733	23820	Education, training, and library	66380	1	Philosophy and Religion Teachers, Postsecondary	5	1
25-1191	1.C.1.a	Achievement/Effort	80.399999619	125100	Education, training, and library	30810	2	Graduate Teaching Assistants	5	1
25-1191	1.C.1.b	Persistence	79.800000191	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.1.c	Initiative	73.400001526	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.2.b	Leadership	82.600002289	125100	Education, training, and library	30810	1	Graduate Teaching Assistants	5	1
25-1191	1.C.3.a	Cooperation	75.399999619	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.3.b	Concern for Others	71.599998474	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.3.c	Social Orientation	63.800001144	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.4.a	Self Control	75.199999809	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.4.b	Stress Tolerance	79.800000191	125100	Education, training, and library	30810	2	Graduate Teaching Assistants	5	1
25-1191	1.C.4.c	Adaptability/Flexibility	71.199998856	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.5.a	Dependability	84.600000381	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.5.b	Attention to Detail	85.600004196	125100	Education, training, and library	30810	2	Graduate Teaching Assistants	5	1
25-1191	1.C.5.c	Integrity	89.200000763	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.6	Independence	79.000000954	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.7.a	Innovation	67.600002289	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1191	1.C.7.b	Analytical Thinking	75.799999237	125100	Education, training, and library	30810	3	Graduate Teaching Assistants	5	1
25-1192	1.C.1.a	Achievement/Effort	78.800001144	3650	Education, training, and library	64950	3	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.1.b	Persistence	80.200004578	3650	Education, training, and library	64950	3	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.1.c	Initiative	85.200004578	3650	Education, training, and library	64950	2	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.2.b	Leadership	84.600000381	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.3.a	Cooperation	86.199998856	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.3.b	Concern for Others	87.20000267	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.3.c	Social Orientation	80.200004578	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.4.a	Self Control	87.399997711	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.4.b	Stress Tolerance	85.200004578	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.4.c	Adaptability/Flexibility	86.199998856	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.5.a	Dependability	88.400001526	3650	Education, training, and library	64950	2	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.5.b	Attention to Detail	81.599998474	3650	Education, training, and library	64950	3	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.5.c	Integrity	91.199998856	3650	Education, training, and library	64950	2	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.6	Independence	86.199998856	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.7.a	Innovation	83.999996185	3650	Education, training, and library	64950	1	Home Economics Teachers, Postsecondary	5	1
25-1192	1.C.7.b	Analytical Thinking	87.600002289	3650	Education, training, and library	64950	2	Home Economics Teachers, Postsecondary	5	1
25-1193	1.C.1.a	Achievement/Effort	85.600004196	17980	Education, training, and library	59280	1	Recreation and Fitness Studies Teachers, Postsecondary	5	1
25-1193	1.C.1.b	Persistence	83.999996185	17980	Education, training, and library	59280	2	Recreation and Fitness Studies Teachers, Postsecondary	5	1
